Date,Sydney(SYDD),Melbourne (MELD),Brisbane inc Gold Coast (BRID),Adelaide (ADED),Perth (PERD),5 Cap City Aggregate (AUSD)
2016-10-28,164.91663349298761,144.74941265042247,106.19368519400578,106.11927520877478,97.17014048220037,138.3696739752145
2016-10-27,164.87527748300684,144.50863039399627,106.20734254204375,106.04418920603266,97.29122795717643,138.29384531299652
2016-10-26,164.85141824647948,144.2302792748653,106.18197889568754,105.97820453695626,97.16843502480633,138.1792205910391
2016-10-25,164.91027102991364,143.84946762108487,106.15466419961163,105.92132120154555,97.00130020019148,138.05577858277726
2016-10-24,164.88482117761777,142.94269188943727,105.97906972483788,106.14202854293906,97.04734754983026,137.77186196377505
2016-10-23,164.83551208879453,142.9597686452122,105.85030044333712,106.32860588308613,96.99959474279746,137.74717356212267
2016-10-22,164.97548627642183,142.98026075214207,105.64739127248745,106.5060818895675,97.02517660370789,137.7859696218621
2016-10-21,164.9070897983767,143.05710615312918,105.47374784743342,106.6130225601396,97.16161319523023,137.78244270734035
2016-10-20,164.75280006883298,143.09979804256645,105.1732861905983,106.7518178985417,97.3423916789973,137.72601207499207
2016-10-19,164.60964464966875,143.17493576797602,105.09524420180998,106.77229589928955,97.40549360257637,137.69426984429617
2016-10-18,164.45853615166203,143.2347044131882,105.09524420180998,106.8587585691138,97.4071990599704,137.66605452812203
2016-10-17,164.44581122551406,143.0895519891015,105.15182464368154,106.95659790602019,97.50952650361215,137.64665649825233
2016-10-16,164.35673674247855,142.9239074580849,105.19084563807569,107.09084257758944,97.54534110888676,137.5866989513823
2016-10-15,164.2899308802019,142.87267719076016,105.2630344777049,107.09084257758944,97.62890852119419,137.56906437877345
2016-10-14,164.2438030229156,142.81973924785797,105.34888066537208,107.12952324566871,97.68518861519713,137.560247092469
2016-10-13,164.2104000917773,142.96659934752216,105.3996079580845,107.27514458432009,97.57262842719122,137.5972796949476
2016-10-12,164.28515903289642,143.07418290890408,105.37229326200858,107.42759192322075,97.53851927931063,137.65900069907852
2016-10-11,164.3440118163306,143.26373489800557,105.38790165976623,107.37525925464291,97.4890610148838,137.72777553225296
2016-10-10,164.3456024320991,143.53013228809408,105.45813944967574,107.37525925464291,97.53169744973452,137.82476568160152
2016-10-09,164.3440118163306,143.59843931119372,105.50886674238815,107.40483858905647,97.38843902863609,137.83710988242774
2016-10-08,164.37582413170045,143.70602287257563,105.43277580331953,107.42076592297147,97.31851527548089,137.8617982840801
2016-10-07,164.3121995009608,143.80677573164758,105.31376177041732,107.49585192571358,97.11556584559145,137.8300560533842
2016-10-06,164.30424642211833,143.85117529666235,105.3781464111677,107.60506792970212,96.81711080163636,137.82300222434066
2016-10-05,164.29152149597041,143.8972825372546,105.50106254350932,107.73931260127135,96.19120793802767,137.78420616460124
2016-10-04,164.21994378638828,143.99803539632654,105.47960099659254,107.93499127508414,96.20485159717991,137.80184073721006
2016-10-03,164.20562824447182,144.1158650111734,105.5400835379035,108.27856662096472,96.27818626512315,137.87766939942804
2016-10-02,164.2104000917773,144.13464944252578,105.3976569083648,108.66992396859031,96.35834276264252,137.90059434381953
2016-10-01,164.14677546103763,144.0953729042435,105.37229326200858,108.8906313099838,96.43679380276787,137.88825014299334
2016-09-30,164.05133851492812,143.99632772074906,105.26498552742461,109.09996198429516,96.46919749325441,137.8282925961233
2016-09-29,163.88909570654198,143.9655895603542,105.07183160517349,109.10906331796086,96.27648080772913,137.70661404512236
2016-09-28,163.89704878538447,143.86995972801475,104.82795039020993,109.1272659852923,96.0632986334755,137.6184411820782
2016-09-27,163.91295494306937,143.91094394187454,104.77527204777782,109.16367131995513,96.17756427887545,137.64489304099143
2016-09-26,163.6966311985545,143.99462004517156,104.80063569413402,109.03852798205162,96.31229541300374,137.6043335239911
2016-09-25,163.67118134625863,143.90923626629703,104.90013922983914,108.9315873114795,96.53229941683348,137.6043335239911
2016-09-24,163.58687871052857,143.7452994108579,104.93720917451361,108.84284930823883,96.56981947950213,137.52850486177314
2016-09-23,163.5248446955574,143.55574742175645,105.00354486498371,108.77686463916241,96.64144869005135,137.46502040038132
2016-09-22,163.4659919121232,143.49597877654426,104.94501337339244,108.75866197183099,96.82904900339454,137.43856854146807
2016-09-21,163.39600481830956,143.54550136829153,104.97037701974865,108.67447463542317,97.03540934807208,137.45267619955516
2016-09-20,163.6139191785929,143.59673163561624,104.90013922983914,108.59028729901533,97.19572234311079,137.54613943438198
2016-09-19,163.92090802191183,143.64454655178596,104.84550983768732,108.59256263243176,97.17184593959439,137.65900069907852
2016-09-18,164.60169157082626,143.88532880821217,104.84941193712673,108.63579396734389,96.9893619984333,137.95173460438514
2016-09-17,165.92667450597986,144.58889114613834,104.92550287619535,108.24898728655117,96.93308190443032,138.60774070543377
2016-09-16,165.82487509679638,144.47447688244645,104.98208331806691,107.99414994391125,97.28099521281224,138.5707081029552
2016-09-15,165.3795026816187,144.08683452635606,104.95867072143041,107.74841393493706,97.59138845852554,138.31324334286626
2016-09-14,164.75280006883298,143.21250463068083,105.00744696442312,107.42759192322075,97.5828611715554,137.81242148077536
2016-09-13,164.6335038861961,143.0127065881144,104.95867072143041,107.09311791100586,97.54534110888676,137.67487181442647
2016-09-12,164.49352969856884,142.71215568647605,104.99769171582456,106.99527857409947,97.734646879624,137.55672017794726
